15m/min,20m/min,30m/min,40m/min,50m/min,60m/min,70m/min,80m/min,90m/min,100m/min,110m/min,120m/min
1.161839999,1.033218223,0.410743852,-1.87418417,-4.340695875,-0.371991876,-5.914421135,-0.098240716,-8.208978594,0.890840107,5.291493172,0.189266783
-0.385060399,1.280832337,2.642709966,-0.677382617,-3.151460309,-1.017164207,-1.005471319,0.975441596,-2.632158486,0.026941975,2.419857263,4.691716762
-1.5797985,0.714071142,3.66343037,0.78285284,-0.832141439,-1.248270714,4.036227176,1.860662055,4.492937653,-0.07691839,-2.492531638,6.873472236
-1.92439481,-0.125753396,3.067093045,1.976215308,1.847593532,-1.221445852,7.040611763,1.906057976,9.977590285,-0.208979251,-6.635941151,5.962802548
-1.564666527,-0.62648416,1.542202791,2.214199984,4.262518963,-0.875473909,7.064685357,0.52285802,11.47290441,-0.612727821,-7.87469954,2.643397783
-0.778491714,-0.951821594,-0.052156978,1.531885536,5.248848519,-0.153266075,4.144902259,-0.939440888,8.313073183,-1.460118345,-6.651073125,-1.898945581
0.198208404,-1.165732676,-1.419537143,0.416934205,4.231567199,0.782165023,-0.087235645,-1.654082735,1.976215308,-2.735331034,-2.341899719,-5.644796877
1.201733384,-0.840395242,-2.441633182,-0.98690026,1.71346922,1.599979418,-3.915624979,-1.474562502,-4.842114457,-2.628719401,4.221937761,-6.869798926
1.753362605,0.044825216,-2.687183845,-2.090158703,-1.473186868,1.895740721,-6.13452257,-0.22961376,-9.544719178,-0.151202624,9.204483995,-4.762327686
1.562149483,1.037345124,-2.039948063,-2.12042265,-4.016734075,1.502309406,-5.840136901,0.596454438,-11.16590381,3.28031631,10.53678549,-0.420139065
0.607459509,1.624053012,-0.930499267,-1.074253017,-5.238297039,0.831000029,-3.311721667,0.220218547,-9.373452749,5.332074374,7.603246056,3.598775574
-0.689075506,1.352365303,0.098474941,0.322015461,-5.04433265,-0.041151907,0.278682991,-0.226862492,-3.698962629,4.583041678,0.829624395,6.035023332
-1.707044643,0.383918989,0.751213259,1.598603784,-3.388757169,-1.399590451,3.740465872,-0.667753179,3.93718153,1.725162109,-6.471552892,5.999256849
-1.943653685,-0.371304059,0.871581231,2.546415588,-0.361674621,-2.546181363,6.228299904,-0.547385207,10.01266895,-1.442922921,-11.10743937,3.525866973
-1.356257981,-0.575585703,0.662484868,2.647524685,3.441953301,-2.77728787,6.640302278,0.383231173,12.38219846,-3.963772168,-11.16108909,-0.003321973
-0.40982181,-0.543946122,0.763593965,1.564900751,6.357609497,-2.09772469,4.284529107,0.908723348,10.26716124,-5.494164958,-6.762499476,-3.586160643
0.37016265,-0.573522253,1.181098874,-0.287390387,6.829451949,-0.471725339,-0.105806703,1.361306924,4.323046858,-5.321522895,-0.089986913,-5.560195388
0.784228474,-0.521248162,1.242314586,-2.108041944,4.602300554,1.364746009,-4.530533363,1.928755936,-2.918978169,-3.183787708,7.233888335,-5.63723089
1.020837517,-0.2069158,0.694124449,-3.163153198,0.36328448,2.7899028,-7.287303835,1.494743419,-8.839706769,0.466457028,12.59886081,-4.480322723
1.151522744,0.248419044,-0.011575776,-2.918978169,-3.971338155,3.336717303,-6.794139058,0.462330126,-11.26082255,4.389077289,12.45304361,-1.610750265
1.060043085,0.588888451,-0.478603509,-1.391336647,-6.402083377,2.470067903,-3.384630267,-0.102367618,-8.918117905,6.891355477,7.122461984,2.429486701
0.496720975,0.576507745,-0.872722641,0.691373181,-6.124205315,0.421061107,0.896342643,-0.321093419,-3.170719185,6.667814957,-0.570083168,5.451754529
-0.452466463,0.282122076,-1.159542323,2.541600869,-3.626741845,-2.028942991,4.49362547,-0.821824184,3.254179265,4.026597738,-7.978559905,6.373429288
-1.1100195,-0.193847277,-1.178113382,3.397245197,-0.259877708,-4.009168089,6.075604534,-2.019313553,8.082654494,0.298629683,-12.81597675,4.596110201
-0.956636313,-0.723466355,-0.918118562,2.89032408,2.780273362,-4.644710982,5.042503424,-2.965749724,9.46103973,-3.379127731,-13.18533448,1.170781619
-0.315590883,-1.287476282,-0.470349705,1.161839999,4.643569573,-3.709967701,2.042933555,-2.032382076,7.124525435,-6.305788999,-7.93178835,-1.901696849
0.205086574,-1.613501533,0.079903882,-1.125151474,4.724731977,-1.624506604,-1.80333902,0.619840215,2.455623746,-7.858191932,1.40326376,-3.720972772
0.576507745,-1.246207263,0.418997656,-3.018711631,3.38073759,1.385380519,-4.671535844,3.367669067,-3.020087265,-6.887682168,10.22726785,-4.528469912
0.993324838,-0.001258522,0.489842805,-3.549706343,1.619238293,4.448917366,-5.120680335,4.788698956,-6.562344734,-2.693374198,14.42639054,-4.162551276
1.194855214,1.573154555,0.464393577,-2.553059533,-0.228925943,6.192533421,-3.508437324,4.27696312,-7.118788674,3.336717303,12.36706649,-2.319201758
0.703753887,2.410915642,0.623967117,-0.513682175,-1.945717136,5.434559105,-0.730344525,1.745108801,-5.287819862,8.333019876,5.473076856,0.273180455
-0.32315687,1.959019883,0.973378145,1.771245847,-3.244315602,2.305679643,2.081451307,-1.804026837,-1.609374631,9.647438133,-2.903158378,2.033304118
-1.090760625,0.705129521,0.815180239,3.359415263,-3.948640194,-1.871432902,3.88697089,-5.014068703,2.47969734,6.815695609,-10.19333059,3.037516915
-0.976583005,-0.44627611,-0.054908246,3.535496411,-3.343361248,-5.415066004,4.164161135,-6.400019926,4.904940027,1.605481953,-13.98113873,3.355288361
-0.2798244,-1.081131187,-1.045364704,2.188750756,-1.025418011,-6.909692311,2.849742878,-5.239672673,4.906315661,-3.753300171,-12.01810905,2.763077938
0.337147435,-1.18980627,-1.431230032,-0.156017343,1.948702629,-5.884157188,0.374977369,-2.31438704,2.633080528,-7.855440664,-5.349723391,1.564900751
0.383918989,-1.156791055,-1.138907814,-2.334333732,3.996333791,-2.654856447,-2.675490956,1.404639394,-0.812194746,-9.62863285,2.758263219,-0.699392761
-0.082420926,-0.974519554,-0.499238018,-3.26082321,4.310666152,1.806324513,-5.276814791,4.727483245,-3.787003203,-7.756395019,9.545641219,-3.717533687
-0.468974071,-0.486857313,0.044137399,-2.754589909,2.721121102,5.296995708,-5.479032984,6.191845604,-4.882007842,-2.01105975,12.65457399,-5.458398474
-0.455905548,0.166568822,0.30619567,-1.198747891,0.020063805,6.453903875,-2.592265101,5.599635181,-3.586160643,5.213769853,10.74588186,-5.28369296
-0.129880298,0.744335089,0.40661695,0.626718385,-2.555810801,5.165622664,1.908809243,3.187461017,-0.735847061,9.855158862,4.714414722,-2.814429987
0.111543464,1.068984706,0.723012763,1.996849817,-3.892239201,2.182560403,5.876825425,-0.455905548,2.259595905,9.903993868,-2.527610305,1.572466738
0.278682991,0.994012654,1.209987188,2.744506879,-3.211300387,-1.318428046,7.369388281,-4.018109709,4.035539359,6.171898912,-8.252311064,5.532916933
0.489154988,0.612274228,1.421147002,2.762390121,-1.144410349,-4.145355852,5.838995491,-6.610491923,3.683377063,1.048350196,-10.83919074,7.046802116
0.637723457,-0.092738181,1.049038013,1.789816905,0.790418827,-5.398558397,1.913623962,-7.161433327,1.49680687,-3.789066654,-9.157478215,5.581064122
0.517355484,-0.951133777,0.327517997,0.157627202,1.908121427,-4.787776915,-2.945115214,-4.721746484,-1.27647121,-7.721316352,-3.578594657,1.295964311
0.042761765,-1.504138632,-0.427017235,-1.605247729,2.289172036,-2.689935113,-6.646946223,-0.453842097,-3.35436632,-9.923018519,3.103547345,-3.529071834
-0.390562935,-1.279222478,-1.134093095,-3.045536494,2.338694859,0.383918989,-7.822425449,3.87321455,-3.925942234,-8.556326171,7.649329794,-6.495626487
-0.549448658,-0.22961376,-1.615564984,-3.539389088,2.127535044,3.220476232,-5.766540483,6.34798006,-2.855699006,-3.039346141,9.227181956,-6.748743137
-0.453842097,0.786979742,-1.559851808,-2.751150825,1.300779029,4.592671116,-0.691826774,6.063223828,-0.175964036,4.034163725,7.968476874,-4.15704874
-0.382309131,1.268451631,-1.147849434,-0.85690285,-0.162895513,4.336115381,4.569285338,3.67030854,2.844240342,9.266387524,3.810623205,0.339210886
-0.420139065,1.346862767,-0.726217623,1.496119053,-1.742123309,2.828420551,7.434730895,0.149373398,4.575475691,10.83736152,-1.587364487,4.648384292
-0.334161942,1.038720758,-0.103055435,3.278940676,-2.87083098,0.901157362,7.473248646,-3.690021008,4.40008236,8.1314895,-5.451520305,7.156165016
0.141119594,0.502223511,0.855761441,3.686128331,-3.026965435,-0.922933281,5.123665828,-5.759662313,2.915773308,2.196316743,-6.755621307,6.845959556
0.786979742,-0.077606207,1.800821977,2.604192215,-1.981483619,-2.395549444,1.317974454,-5.700510053,0.292439331,-4.509898853,-5.924050573,3.700572487
1.110253725,-0.549448658,2.432925785,0.5503707,-0.171149317,-2.952681201,-3.262886661,-3.804198627,-3.109503473,-9.587363831,-3.242939968,-1.149225068
0.825497493,-0.822512001,2.520966359,-1.376204673,1.555271314,-2.501473259,-7.327885037,-0.278448766,-5.777545555,-11.15077184,0.442383433,-6.320920973
0.198208404,-0.92086983,1.826271205,-2.348090072,2.282981683,-1.653394918,-8.517120603,3.514861902,-5.82431711,-8.768173802,3.835384616,-9.109331027
-0.116123958,-0.942192156,0.269053553,-2.261425132,1.747860069,-0.737222695,-5.966695226,5.737886395,-3.135640519,-2.879084784,5.454505797,-8.072103014
-0.07004022,-0.674631349,-1.75312838,-1.472499051,0.679680293,0.322015461,-1.086633723,5.849312746,0.949992368,4.438600111,4.492937653,-4.038744219
-0.051469162,0.004244014,-3.455475416,-0.569395351,-0.25024827,1.793943807,3.995645974,3.82094046,4.648384292,9.46103973,1.502309406,2.213512167
-0.303897995,0.751901076,-3.791817922,0.13974396,-0.572146619,3.232856938,7.265527917,0.5503707,6.634111925,10.20938461,-1.487631025,8.12461133
-0.475852241,1.117131895,-2.354968242,0.576507745,-0.178715304,3.926176458,7.449862868,-2.772473151,6.430518098,7.32399236,-3.17415827,10.42398351
-0.402255823,0.733330017,0.16932009,0.841317284,0.185139881,3.428884779,4.497064555,-4.5037085,4.331988479,2.304304009,-3.544203807,7.709857688
-0.444900476,-0.247497002,2.330441055,1.353740937,0.1535003,1.547705327,-0.295644191,-4.086891408,0.418309839,-2.889402038,-2.982257331,1.450723132
-0.857590667,-0.898171869,3.308516806,1.67701492,-0.059722965,-1.441547287,-4.780898745,-2.115607931,-4.353076581,-6.990166898,-1.427790947,-5.166076256
-1.020603292,-0.717276002,3.232169121,1.119883163,-0.613415638,-4.106150283,-7.351270815,0.335083984,-7.783219881,-9.272343652,0.066147543,-9.142346242
-0.36648934,-0.074167122,2.357953734,0.091596771,-1.60043301,-5.009941801,-6.913819213,2.361392819,-8.308712057,-8.186280634,0.621215849,-9.442922264
0.806926435,0.573756477,0.952743635,-1.026105828,-2.238039354,-4.316622281,-3.374313012,3.382113224,-5.638606524,-3.618488042,1.168718168,-5.41369037
1.875794028,0.952743635,-0.711773466,-1.985610521,-1.832915151,-2.98019388,1.390195237,2.971486484,-0.376806595,2.665407926,2.05325081,1.270515082
2.157798992,1.066921255,-2.336397183,-2.454013887,-0.733095793,-0.692514591,5.236467813,1.377814532,5.151866324,7.843982,2.534034882,7.213941643
1.425961721,0.866766512,-3.289711523,-2.432003744,1.013959347,2.081451307,6.949132104,-0.160832062,8.727139008,9.466542266,2.381339512,9.723785818
0.23328707,0.434817446,-3.088868964,-1.797836484,2.902704786,4.270772767,5.786033583,-1.320491497,9.404638737,7.227010165,1.300779029,8.015248429
-0.788808969,-0.086547828,-1.821222262,-0.176651853,4.049295698,5.252287604,2.540913052,-2.650041728,6.900984915,2.639958698,-0.678758251,3.514861902
-1.408532071,-0.468974071,-0.048717894,1.859286421,3.896600328,4.663516265,-1.233826557,-3.590287545,1.343423682,-2.980881697,-2.715384341,-1.93333643
-1.814344092,-0.696641493,1.305593748,3.84363842,2.294674572,2.668847011,-4.498893781,-3.100561853,-5.734213085,-7.834118338,-3.613673323,-6.705410667
-1.749689296,-0.951821594,1.80701233,4.816211636,-0.507491822,-0.287390387,-6.402083377,-1.058433226,-11.12876169,-10.08534333,-2.758716811,-8.413948056
-0.940816522,-1.295730086,1.920502132,3.726021716,-3.572404304,-3.760866157,-6.532080787,1.508499759,-11.64943915,-8.189719719,-0.941504339,-6.600862485
0.27661954,-1.425039679,1.705903233,1.224431344,-5.847702887,-6.143464191,-4.358579117,3.527930424,-6.74117715,-2.222907381,0.710632057,-2.733267583
1.22993388,-0.901610954,0.908723348,-1.522709691,-6.038228192,-6.06161397,0.048264301,4.452356451,0.842692918,4.69446803,2.515463824,2.348324296
1.712093586,0.235350521,0.022815073,-3.875731594,-3.695523544,-3.536637821,4.847851217,3.5836436,7.427164908,9.122633774,4.132521553,6.76754842
1.888862551,1.369560728,-0.416012163,-5.225916334,0.131490156,0.316512925,7.473936463,0.843380735,10.75000876,9.67770208,3.674435442,7.938900744
1.664634214,1.98034221,-0.515057809,-5.090416388,3.977074915,3.789988695,7.008972181,-2.223595198,10.05462579,6.534378462,1.315911003,5.477203758
0.848883271,1.800821977,-0.392626386,-3.341985614,6.479353104,5.366465223,3.992894706,-4.464502932,5.902962471,1.185913593,-1.096263161,0.841317284
-0.530189783,1.076550693,-0.2069158,0.022127256,6.663000238,4.76049846,-0.594844579,-5.091104205,-0.27294623,-4.49476688,-3.162465381,-4.009855906
-2.110105395,0.185139881,-0.239243198,3.634542057,4.488810751,2.63032926,-5.088352937,-3.93350822,-6.902126324,-8.728280417,-4.763015503,-6.72054264
-3.035907056,-0.666377545,-0.499238018,5.863756903,0.553809785,-0.094801632,-7.827927985,-1.154727604,-11.21680227,-9.572231857,-4.773332758,-6.242509836
-2.544805729,-1.240704727,-0.797062772,5.955924379,-3.651503257,-2.49665854,-7.519098159,2.501019667,-10.79241919,-6.571974172,-2.350153523,-3.531135285
-0.880976444,-1.492445743,-0.910552575,3.85051659,-6.30785245,-3.89017575,-3.956206181,5.065889201,-6.512134094,-0.550824292,2.089017293,0.252545946
0.871581231,-1.371389954,-0.544633939,0.369474833,-6.399332109,-3.828960039,1.497494687,5.142236886,0.083342967,6.319091746,6.120312638,3.543750215
1.8503448,-0.859654118,0.21265256,-3.058605016,-4.418419194,-2.397612895,6.008886286,3.251427997,6.832203216,10.52921951,7.403091313,4.653886827
1.954205164,0.021439439,1.191416129,-5.517550735,-1.385834111,-0.521248162,7.717423675,0.1899546,11.19227508,10.06356741,5.49027228,3.534808594
1.452786583,1.075175059,2.04637264,-6.231504765,1.968649321,0.985758851,6.409883588,-2.578508762,11.40893743,5.617518422,1.142581123,1.225119161
0.591639719,1.921877766,2.184623854,-4.474820187,4.722668526,2.13991575,2.918524576,-4.300114673,7.087383318,-0.76335974,-3.615736774,-0.915367294
-0.417387797,2.128910678,1.466542923,-0.722090721,5.749579283,2.542288686,-1.299856988,-4.782962196,-0.345854831,-6.587106145,-6.610491923,-2.096349056
-1.176049931,1.478923628,-0.054908246,3.357351812,4.608490907,2.099334548,-4.830421568,-3.188602426,-7.793537136,-10.15137376,-7.022494296,-2.49665854
-1.342501641,0.075776981,-1.788894864,5.803916825,1.712781403,0.983007583,-6.55409093,-0.065225501,-12.42942361,-10.51041422,-4.328315169,-2.072963278
-1.039862168,-1.569481246,-2.817181255,5.690427023,-1.72355225,-0.288766021,-5.970822128,2.838737806,-12.1659897,-6.756309124,-0.04734226,-0.774364812
-0.640928317,-2.515229599,-2.53104939,3.536184228,-4.223079171,-0.89335715,-2.913475633,4.595422384,-6.94408316,0.561375771,3.487349222,0.794545729
-0.2069158,-2.258673864,-1.152664153,0.293814965,-4.976238768,-0.581088239,1.171469436,4.588544214,0.973378145,7.544781612,5.779843231,2.043621372
0.374977369,-1.204938244,0.126675437,-3.07373699,-4.130223878,-0.069352403,4.622935063,3.05677579,8.330956425,10.55948345,6.243431878,2.432237968
1.072423791,-0.013639227,0.754652344,-5.395807129,-1.774450707,0.031756694,6.431205915,0.764969599,11.83882304,9.199669276,4.092628168,2.221765971
1.738230631,0.868829963,1.268451631,-5.645484694,1.593101248,-0.616166906,5.843122393,-1.793709583,9.926004011,4.552777731,0.250482495,1.498870321
1.917750864,1.326228258,1.773309298,-3.566901768,4.347120453,-1.513080253,2.688793704,-3.724411857,4.422092504,-1.258587969,-3.399762241,0.311010389
1.188664861,1.440405877,1.944575727,-0.032210286,4.860231923,-2.081217082,-1.671278159,-4.274665445,-1.571544697,-6.007276428,-5.288507679,-0.923621097
-0.188344741,1.356492205,1.557334765,3.655176566,3.025136209,-1.903072483,-5.518238552,-2.799298013,-6.294783927,-8.505427714,-5.443266501,-1.69397612
-1.408532071,1.139829855,0.649416345,6.052906573,0.185139881,-0.506804005,-7.243283548,0.563439222,-8.573521596,-8.008136035,-3.936947305,-1.466996515
-1.779953243,0.682431561,-0.441461392,6.090736507,-2.154813499,1.847593532,-6.097380453,3.470153798,-7.569308799,-4.333129888,-0.674631349,-0.039776273
-1.201499159,-0.000570705,-1.372765588,3.560257823,-3.249818138,3.869087648,-2.466394593,4.214371775,-3.640498185,0.731954384,2.773395193,1.354428754
-0.23649193,-0.715900368,-2.057831304,-0.618230357,-2.943051763,4.457858987,2.455623746,2.800220055,1.385380519,4.959965385,4.779069519,2.067694967
0.447198152,-1.235890008,-2.110793212,-4.688043452,-1.251021982,2.935720001,6.515119587,0.19683277,5.045942508,6.91130217,4.95446285,1.783626552
0.698251351,-1.330808752,-1.396151366,-6.688903059,1.015334981,-0.313527432,7.545469429,-1.89000396,6.216607016,6.113434468,2.497580582,0.309634755
0.63703564,-0.909176941,-0.333474125,-5.706012589,2.701862226,-3.651503257,5.281175917,-2.792419844,5.449691078,3.885595256,-1.762757818,-1.80333902
0.469208296,0.004244014,0.698251351,-2.268991119,3.16407524,-5.265809719,1.234748599,-2.40105198,3.265872153,1.115068444,-4.757512967,-3.082678611
0.21953073,0.844068552,1.221680076,2.18324822,2.203194913,-4.488576527,-2.865328444,-0.671880081,0.457515407,-2.220156113,-4.990682925,-2.562688971
-0.087923462,1.033218223,1.013959347,5.709685898,0.344713421,-1.763445635,-5.364855365,1.092370483,-2.18438963,-5.418505089,-2.775224419,-0.949758143
-0.40294364,0.577195562,0.664548319,6.872784419,-1.661648722,1.801509794,-5.410939102,1.773997115,-3.829647856,-6.75493349,0.644601627,0.583385915
-0.559765913,-0.016390495,0.592327536,5.304561695,-3.315160752,4.611242174,-3.635683466,1.580032725,-3.872292509,-5.207345275,3.558194372,1.887486917
-0.52399943,-0.298395459,0.615025496,1.588974346,-3.783564118,5.324508387,-0.715212551,0.896342643,-2.249044426,-1.642389846,5.3533967,2.518902908
-0.40982181,-0.204852349,0.439632165,-2.889402038,-2.471897129,3.941308432,2.441867406,0.143870862,-0.107182337,2.338007042,5.109221671,2.2472152
-0.214481787,-0.087923462,0.062708458,-6.40139556,0.119109451,1.249880573,4.374633132,-0.377494412,1.379190166,5.745452381,2.033304118,0.967875609
0.13974396,-0.294956374,-0.422890333,-7.543859571,2.745194696,-1.735245139,4.342993551,-0.664314094,1.77055803,7.094261487,-2.187828714,-0.973831737
0.576507745,-0.692514591,-0.898171869,-5.862834861,4.033475908,-3.897741737,2.69635969,-1.061184494,1.466542923,5.624396592,-4.919837776,-2.458828606
